"","id","name","role","cast_crew","movie_id","overview","release_date","genre_ids","original_title","original_language","title","popularity","vote_count","vote_average"
"18",29934,"Brett Rice","High School Football Coach","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"19",14526,"Daniel C. Striepeke","Recruiter","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"20",6310,"David Brisbin","Newscaster","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"21",154697,"Kirk Ward","Earl","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"22",37831,"Marlena Smalls","Bubba's Mother","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"23",37830,"Kitty K. Green","Bubba's Great Grandmother","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"24",975108,"Mark Matheisen","Jenny's date","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"25",129725,"Al Harrington","Local Anchor #1","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"26",37824,"Jed Gillin","President Kennedy (voice)","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"27",1346510,"Don Fischer","Army Recruiter","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"28",1088274,"Matt Wallace","Barracks Recruit","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"29",114326,"Mike Jolly","Club patron","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"30",170051,"Michael Kemmerling","Club patron","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"31",95140,"John Voldstad","Club patron","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"32",1446990,"Daniel J. Gillooly","Helicopter gunman","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"33",1401994,"Michael Burgess","Cleveland","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"34",1235787,"Steven Griffith","Tex","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"35",163441,"Michael McFall","Army Hospital Male Nurse","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"37",92658,"Byron Minns","Wounded soldier","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"38",81692,"Stephen Bridgewater","Hospital Officer","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"39",37827,"John William Galt","President Johnson (voice)","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"40",1313819,"Isabel Rose","Isabel","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"41",1409948,"Richard D'Alessandro","Abbie Hoffman","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"42",46921,"Michael Jace","Black Panther","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"43",148122,"Geoffrey Blake","Wesley","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"44",406976,"Vanessa Roth","Hollywood Boulevard Girlfriend","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"45",10565,"Dick Cavett","Dick Cavett","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"46",1405338,"Tiffany Salerno","Carla","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"48",86434,"Joe Alaskey","President Nixon (voice)","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"49",1465241,"Lazarus Jackson","Discharge Officer","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"51",37828,"Nora Dunfee","Elderly Southern Woman","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"52",1327149,"Hallie D'Amore","Waitress in cafe","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"53",37829,"Michael Mattison","Taxi Driver","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"54",176329,"Charles Boswell","Aging Hippie","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"55",169643,"Timothy McNeil","Wild eyed man","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"56",196855,"Bob Penny","Crony","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"57",98873,"Greg Brown","Football Player (uncredited)","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"58",13204,"Troy Christian","Cheerleader (uncredited)","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"59",84901,"Bryan Hanna","Football Coach (uncredited)","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"60",1392671,"Zach Hanner","Barracks Recruit (uncredited)","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"61",1273540,"Aaron Michael Lacey","National Guardsman (uncredited)","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"62",42961,"Jacqueline Lovell","Football Fan (uncredited)","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"63",6856,"Kurt Russell","Elvis Presley (voice) (uncredited)","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"64",1150593,"Brendan Shanahan","Football Player (uncredited)","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"65",567126,"William Shipman","Black Panther (uncredited)","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"66",173277,"Robb Skyler","Nicholas Katzenbach (uncredited)","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"67",23967,"Mary Ellen Trainor","Jenny's Babysitter (uncredited)","cast",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"68",2242,"Ellen Lewis","Casting","crew",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"69",498,"Joanna Johnston","Costume Design","crew",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"70",24,"Robert Zemeckis","Director","crew",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"71",26,"Winston Groom","Novel","crew",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"72",28,"Wendy Finerman","Producer","crew",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"73",29,"Steve Tisch","Producer","crew",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"74",30,"Steve Starkey","Producer","crew",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
"75",36,"Don Burgess","Director of Photography","crew",13,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.","1994-07-06","35,18,10749","Forrest Gump","en","Forrest Gump",8.348526,5911,8.1
